user_id,stage,event_date
U100900,Sign Up,2025-05-01
U102370,Visit Landing Page,2025-04-30
U102370,Sign Up,2025-04-30
U102370,Verify Email,2025-05-02
U102370,Complete Onboarding,2025-05-04
U102370,Create First Workflow,2025-05-03
U102370,Invite Teammate,2025-05-06
U102370,Start Trial,2025-05-02
U104311,Visit Landing Page,2025-04-30
U104311,Sign Up,2025-04-30
U104311,Verify Email,2025-05-03
U104311,Complete Onboarding,2025-05-03
U104311,Create First Workflow,2025-05-04
U104311,Invite Teammate,2025-05-02
U103521,Visit Landing Page,2025-04-30
U103521,Sign Up,2025-04-30
U102307,Visit Landing Page,2025-04-30
U102307,Sign Up,2025-04-30
U102307,Verify Email,2025-05-01
U102307,Complete Onboarding,2025-04-30
U102307,Create First Workflow,2025-04-30
U106654,Visit Landing Page,2025-05-02
U106654,Sign Up,2025-05-03
U102862,Visit Landing Page,2025-05-01
U102862,Sign Up,2025-05-02
U107191,Visit Landing Page,2025-05-02
U107191,Sign Up,2025-05-03
U107191,Verify Email,2025-05-04
U107191,Complete Onboarding,2025-05-03
U105774,Visit Landing Page,2025-05-02
U105774,Sign Up,2025-05-03
U100289,Visit Landing Page,2025-05-02
U100289,Sign Up,2025-05-03
U100289,Verify Email,2025-05-04
U101864,Visit Landing Page,2025-05-01
U101864,Sign Up,2025-05-01
U101864,Verify Email,2025-05-03
U107223,Visit Landing Page,2025-05-02
U107223,Sign Up,2025-05-03
U102185,Visit Landing Page,2025-05-02
U102185,Sign Up,2025-05-02
U102185,Verify Email,2025-05-02
U102185,Complete Onboarding,2025-05-01
U102185,Create First Workflow,2025-05-05
U102185,Invite Teammate,2025-05-02
U102185,Start Trial,2025-05-04
U102185,Subscribe,2025-05-01
U106404,Visit Landing Page,2025-05-01
U106404,Sign Up,2025-05-03
U106404,Verify Email,2025-05-03
U106404,Complete Onboarding,2025-05-02
U106404,Create First Workflow,2025-05-01
U106404,Invite Teammate,2025-05-03
U106404,Start Trial,2025-05-02
U106404,Subscribe,2025-05-08
U105829,Visit Landing Page,2025-05-02
U105829,Sign Up,2025-05-03
U105829,Verify Email,2025-05-01
U105034,Visit Landing Page,2025-05-02
U105034,Sign Up,2025-05-01
U105034,Verify Email,2025-05-02
U106748,Visit Landing Page,2025-05-02
U106748,Sign Up,2025-05-02
U106748,Verify Email,2025-05-04
U108496,Visit Landing Page,2025-05-02
U108496,Sign Up,2025-05-01
U108496,Verify Email,2025-05-03
U104161,Visit Landing Page,2025-05-01
U104161,Sign Up,2025-05-01
U104161,Verify Email,2025-05-01
U104161,Complete Onboarding,2025-05-02
U103337,Visit Landing Page,2025-05-02
U103337,Sign Up,2025-05-02
U103337,Verify Email,2025-05-03
U103337,Complete Onboarding,2025-05-01
U101259,Visit Landing Page,2025-05-02
U101259,Sign Up,2025-05-03
U101259,Verify Email,2025-05-03
U102760,Visit Landing Page,2025-05-02
U102760,Sign Up,2025-05-02
U102760,Verify Email,2025-05-04
U103785,Visit Landing Page,2025-05-01
U103785,Sign Up,2025-05-01
U103785,Verify Email,2025-05-03
U103785,Complete Onboarding,2025-05-02
U103785,Create First Workflow,2025-05-04
U108355,Visit Landing Page,2025-05-02
U108355,Sign Up,2025-05-01
U104491,Visit Landing Page,2025-05-02
U104491,Sign Up,2025-05-01
U104491,Verify Email,2025-05-01
U104491,Complete Onboarding,2025-05-01
U104491,Create First Workflow,2025-05-06
U104491,Invite Teammate,2025-05-03
U104491,Start Trial,2025-05-05
U104491,Subscribe,2025-05-01
U107973,Visit Landing Page,2025-05-01
U107973,Sign Up,2025-05-02
U107973,Verify Email,2025-05-03
U107973,Complete Onboarding,2025-05-04
U100537,Visit Landing Page,2025-05-01
U100537,Sign Up,2025-05-03
U100537,Verify Email,2025-05-04
U100537,Complete Onboarding,2025-05-04
U100537,Create First Workflow,2025-05-02
U100537,Invite Teammate,2025-05-02
U105815,Visit Landing Page,2025-05-02
U105815,Sign Up,2025-05-02
U105815,Verify Email,2025-05-04
U105815,Complete Onboarding,2025-05-01
U106807,Visit Landing Page,2025-05-01
U106807,Sign Up,2025-05-02
U106807,Verify Email,2025-05-02
U106807,Complete Onboarding,2025-05-03
U106807,Create First Workflow,2025-05-01
U106807,Invite Teammate,2025-05-03
U106807,Start Trial,2025-05-01
U106076,Visit Landing Page,2025-05-01
U106076,Sign Up,2025-05-03
U106076,Verify Email,2025-05-02
U106076,Complete Onboarding,2025-05-05
U106076,Create First Workflow,2025-05-04
U106076,Invite Teammate,2025-05-02
U104699,Visit Landing Page,2025-05-02
U104699,Sign Up,2025-05-03
U104699,Verify Email,2025-05-04
U104699,Complete Onboarding,2025-05-01
U104699,Create First Workflow,2025-05-02
U104699,Invite Teammate,2025-05-06
U106182,Visit Landing Page,2025-05-02
U106182,Sign Up,2025-05-03
U106182,Verify Email,2025-05-05
U105899,Visit Landing Page,2025-05-02
U105899,Sign Up,2025-05-02
U105899,Verify Email,2025-05-02
U105899,Complete Onboarding,2025-05-06
U105899,Create First Workflow,2025-05-07
U105899,Invite Teammate,2025-05-06
U102738,Visit Landing Page,2025-05-02
U102738,Sign Up,2025-05-04
U105663,Visit Landing Page,2025-05-02
U105663,Sign Up,2025-05-04
U105663,Verify Email,2025-05-05
U105663,Complete Onboarding,2025-05-03
U105663,Create First Workflow,2025-05-05
U105663,Invite Teammate,2025-05-05
U105663,Start Trial,2025-05-02
U107004,Visit Landing Page,2025-05-02
U107004,Sign Up,2025-05-04
U107004,Verify Email,2025-05-03
U106045,Visit Landing Page,2025-05-03
U106045,Sign Up,2025-05-02
U101522,Visit Landing Page,2025-05-02
U101522,Sign Up,2025-05-02
U101522,Verify Email,2025-05-02
U101522,Complete Onboarding,2025-05-04
U101522,Create First Workflow,2025-05-02
U107074,Visit Landing Page,2025-05-03
U107074,Sign Up,2025-05-02
U107074,Verify Email,2025-05-03
U107676,Visit Landing Page,2025-05-03
U107676,Sign Up,2025-05-03
U107676,Verify Email,2025-05-04
U105180,Visit Landing Page,2025-05-02
U105180,Sign Up,2025-05-04
U107010,Visit Landing Page,2025-05-03
U107010,Sign Up,2025-05-04
U107010,Verify Email,2025-05-03
U107010,Complete Onboarding,2025-05-04
U107010,Create First Workflow,2025-05-05
U102879,Visit Landing Page,2025-05-02
U102879,Sign Up,2025-05-04
U102879,Verify Email,2025-05-03
U102879,Complete Onboarding,2025-05-06
U102879,Create First Workflow,2025-05-06
U102879,Invite Teammate,2025-05-06
U102879,Start Trial,2025-05-03
U102879,Subscribe,2025-05-09
U105913,Visit Landing Page,2025-05-03
U105913,Sign Up,2025-05-04
U105913,Verify Email,2025-05-02
U105913,Complete Onboarding,2025-05-03
U105913,Create First Workflow,2025-05-02
U105913,Invite Teammate,2025-05-02
U105913,Start Trial,2025-05-09
U105913,Subscribe,2025-05-09
U100960,Visit Landing Page,2025-05-03
U100960,Sign Up,2025-05-04
U100960,Verify Email,2025-05-02
U100960,Complete Onboarding,2025-05-02
U100960,Create First Workflow,2025-05-06
U100960,Invite Teammate,2025-05-05
U100960,Start Trial,2025-05-03
U100960,Subscribe,2025-05-10
U105456,Visit Landing Page,2025-05-03
U105456,Sign Up,2025-05-02
U107653,Visit Landing Page,2025-05-02
U107653,Sign Up,2025-05-03
U107653,Verify Email,2025-05-04
U107653,Complete Onboarding,2025-05-02
U104752,Visit Landing Page,2025-05-02
U104752,Sign Up,2025-05-03
U104752,Verify Email,2025-05-02
U104752,Complete Onboarding,2025-05-03
U104752,Create First Workflow,2025-05-03
U102545,Visit Landing Page,2025-05-02
U102545,Sign Up,2025-05-04
U102545,Verify Email,2025-05-05
U102545,Complete Onboarding,2025-05-04
U106902,Visit Landing Page,2025-05-02
U106902,Sign Up,2025-05-03
U106902,Verify Email,2025-05-05
U106902,Complete Onboarding,2025-05-04
U106902,Create First Workflow,2025-05-03
U103426,Visit Landing Page,2025-05-03
U103426,Sign Up,2025-05-02
U103426,Verify Email,2025-05-05
U103426,Complete Onboarding,2025-05-02
U103426,Create First Workflow,2025-05-04
U103426,Invite Teammate,2025-05-02
U103426,Start Trial,2025-05-04
U103426,Subscribe,2025-05-03
U102418,Visit Landing Page,2025-05-02
U102418,Sign Up,2025-05-02
U101823,Visit Landing Page,2025-05-02
U101823,Sign Up,2025-05-04
U101823,Verify Email,2025-05-05
U101823,Complete Onboarding,2025-05-06
U101823,Create First Workflow,2025-05-04
U101823,Invite Teammate,2025-05-02
U106865,Visit Landing Page,2025-05-03
U106865,Sign Up,2025-05-02
U106865,Verify Email,2025-05-04
U106865,Complete Onboarding,2025-05-05
U104142,Visit Landing Page,2025-05-03
U104142,Sign Up,2025-05-04
U104142,Verify Email,2025-05-03
U104142,Complete Onboarding,2025-05-02
U104142,Create First Workflow,2025-05-03
U104142,Invite Teammate,2025-05-02
U104142,Start Trial,2025-05-08
U101869,Visit Landing Page,2025-05-02
U101869,Sign Up,2025-05-04
U101869,Verify Email,2025-05-02
U101869,Complete Onboarding,2025-05-06
U101869,Create First Workflow,2025-05-04
U107702,Visit Landing Page,2025-05-02
U107702,Sign Up,2025-05-03
U102029,Visit Landing Page,2025-05-02
U102029,Sign Up,2025-05-02
U102029,Verify Email,2025-05-03
U102460,Visit Landing Page,2025-05-02
U102460,Sign Up,2025-05-04
U102460,Verify Email,2025-05-02
U104455,Visit Landing Page,2025-05-03
U104455,Sign Up,2025-05-04
U104455,Verify Email,2025-05-04
U101680,Visit Landing Page,2025-05-03
U101680,Sign Up,2025-05-04
U100696,Visit Landing Page,2025-05-02
U100696,Sign Up,2025-05-02
U100696,Verify Email,2025-05-05
U100696,Complete Onboarding,2025-05-02
U100696,Create First Workflow,2025-05-02
U106422,Visit Landing Page,2025-05-02
U106422,Sign Up,2025-05-02
U106422,Verify Email,2025-05-05
U106422,Complete Onboarding,2025-05-04
U106422,Create First Workflow,2025-05-04
U105188,Visit Landing Page,2025-05-03
U105188,Sign Up,2025-05-04
U105188,Verify Email,2025-05-03
U108098,Visit Landing Page,2025-05-02
U108098,Sign Up,2025-05-02
U108098,Verify Email,2025-05-03
U103904,Visit Landing Page,2025-05-03
U103904,Sign Up,2025-05-03
U103904,Verify Email,2025-05-02
U105601,Visit Landing Page,2025-05-04
U105601,Sign Up,2025-05-04
U105601,Verify Email,2025-05-04
U103278,Visit Landing Page,2025-05-03
U103278,Sign Up,2025-05-04
U103278,Verify Email,2025-05-06
U100979,Visit Landing Page,2025-05-04
U100979,Sign Up,2025-05-05
U100979,Verify Email,2025-05-05
U100979,Complete Onboarding,2025-05-07
U100979,Create First Workflow,2025-05-08
U100979,Invite Teammate,2025-05-09
U100979,Start Trial,2025-05-04
U100979,Subscribe,2025-05-08
U101748,Visit Landing Page,2025-05-03
U101748,Sign Up,2025-05-03
U101748,Verify Email,2025-05-05
U101748,Complete Onboarding,2025-05-05
U100328,Visit Landing Page,2025-05-04
U100328,Sign Up,2025-05-03
U101024,Visit Landing Page,2025-05-04
U101024,Sign Up,2025-05-04
U101024,Verify Email,2025-05-04
U104945,Visit Landing Page,2025-05-04
U104945,Sign Up,2025-05-05
U104945,Verify Email,2025-05-06
U104945,Complete Onboarding,2025-05-06
U104945,Create First Workflow,2025-05-08
U104945,Invite Teammate,2025-05-08
U104945,Start Trial,2025-05-08
U102702,Visit Landing Page,2025-05-04
U102702,Sign Up,2025-05-03
U102112,Visit Landing Page,2025-05-03
U102112,Sign Up,2025-05-04
U102112,Verify Email,2025-05-05
U102112,Complete Onboarding,2025-05-04
U102509,Visit Landing Page,2025-05-03
U102509,Sign Up,2025-05-04
U102509,Verify Email,2025-05-05
U102913,Visit Landing Page,2025-05-03
U102913,Sign Up,2025-05-04
U102913,Verify Email,2025-05-05
U102913,Complete Onboarding,2025-05-03
U104299,Visit Landing Page,2025-05-03
U104299,Sign Up,2025-05-04
U107114,Visit Landing Page,2025-05-04
U107114,Sign Up,2025-05-03
U102076,Visit Landing Page,2025-05-04
U102076,Sign Up,2025-05-04
U102076,Verify Email,2025-05-03
U102076,Complete Onboarding,2025-05-04
U102076,Create First Workflow,2025-05-06
U102136,Visit Landing Page,2025-05-03
U102136,Sign Up,2025-05-04
U106317,Visit Landing Page,2025-05-04
U106317,Sign Up,2025-05-04
U106317,Verify Email,2025-05-06
U107305,Visit Landing Page,2025-05-04
U107305,Sign Up,2025-05-04
U107305,Verify Email,2025-05-04
U107305,Complete Onboarding,2025-05-04
U107305,Create First Workflow,2025-05-05
U107505,Visit Landing Page,2025-05-04
U107505,Sign Up,2025-05-05
U101739,Visit Landing Page,2025-05-04
U101739,Sign Up,2025-05-03
U101739,Verify Email,2025-05-06
U106708,Visit Landing Page,2025-05-03
U106708,Sign Up,2025-05-04
U106708,Verify Email,2025-05-06
U106217,Visit Landing Page,2025-05-04
U106217,Sign Up,2025-05-04
U106217,Verify Email,2025-05-06
U106217,Complete Onboarding,2025-05-05
U106217,Create First Workflow,2025-05-03
U101155,Visit Landing Page,2025-05-03
U101155,Sign Up,2025-05-03
U105012,Visit Landing Page,2025-05-04
U105012,Sign Up,2025-05-03
U105012,Verify Email,2025-05-05
U105012,Complete Onboarding,2025-05-04
U100582,Visit Landing Page,2025-05-04
U100582,Sign Up,2025-05-05
U100582,Verify Email,2025-05-03
U100582,Complete Onboarding,2025-05-05
U104254,Visit Landing Page,2025-05-04
U104254,Sign Up,2025-05-05
U104254,Verify Email,2025-05-06
U106572,Visit Landing Page,2025-05-04
U106572,Sign Up,2025-05-05
U106572,Verify Email,2025-05-03
U106572,Complete Onboarding,2025-05-06
U104490,Visit Landing Page,2025-05-04
U104490,Sign Up,2025-05-04
U100244,Visit Landing Page,2025-05-04
U100244,Sign Up,2025-05-05
U100244,Verify Email,2025-05-06
U100951,Visit Landing Page,2025-05-03
U100951,Sign Up,2025-05-04
U100951,Verify Email,2025-05-04
U100951,Complete Onboarding,2025-05-03
U100951,Create First Workflow,2025-05-07
U100951,Invite Teammate,2025-05-05
U100951,Start Trial,2025-05-05
U100951,Subscribe,2025-05-05
U107547,Visit Landing Page,2025-05-03
U107547,Sign Up,2025-05-04
U107547,Verify Email,2025-05-03
U107547,Complete Onboarding,2025-05-06
U103931,Visit Landing Page,2025-05-04
U103931,Sign Up,2025-05-04
U103931,Verify Email,2025-05-04
U103931,Complete Onboarding,2025-05-03
U103931,Create First Workflow,2025-05-04
U103931,Invite Teammate,2025-05-06
U103931,Start Trial,2025-05-07
U103931,Subscribe,2025-05-03
U108072,Visit Landing Page,2025-05-04
U108072,Sign Up,2025-05-03
U108072,Verify Email,2025-05-03
U108072,Complete Onboarding,2025-05-04
U108072,Create First Workflow,2025-05-08
U108072,Invite Teammate,2025-05-07
U108072,Start Trial,2025-05-07
U102251,Visit Landing Page,2025-05-03
U102251,Sign Up,2025-05-03
U102251,Verify Email,2025-05-03
U102251,Complete Onboarding,2025-05-07
U100324,Visit Landing Page,2025-05-04
U100324,Sign Up,2025-05-06
U107251,Visit Landing Page,2025-05-04
U107251,Sign Up,2025-05-06
U107251,Verify Email,2025-05-04
U107251,Complete Onboarding,2025-05-06
U100961,Visit Landing Page,2025-05-05
U100961,Sign Up,2025-05-05
U100961,Verify Email,2025-05-05
U102456,Visit Landing Page,2025-05-04
U102456,Sign Up,2025-05-05
U102456,Verify Email,2025-05-04
U104239,Visit Landing Page,2025-05-05
U104239,Sign Up,2025-05-06
U102240,Visit Landing Page,2025-05-05
U102240,Sign Up,2025-05-05
U102240,Verify Email,2025-05-07
U102240,Complete Onboarding,2025-05-06
U101333,Visit Landing Page,2025-05-05
U101333,Sign Up,2025-05-05
U101333,Verify Email,2025-05-04
U101333,Complete Onboarding,2025-05-08
U101333,Create First Workflow,2025-05-09
U101333,Invite Teammate,2025-05-10
U101333,Start Trial,2025-05-08
U101333,Subscribe,2025-05-07
U105705,Visit Landing Page,2025-05-05
U105705,Sign Up,2025-05-04
U105705,Verify Email,2025-05-06
U102414,Visit Landing Page,2025-05-04
U102414,Sign Up,2025-05-06
U102414,Verify Email,2025-05-07
U102414,Complete Onboarding,2025-05-04
U102414,Create First Workflow,2025-05-08
U102414,Invite Teammate,2025-05-04
U102414,Start Trial,2025-05-06
U106415,Visit Landing Page,2025-05-05
U106415,Sign Up,2025-05-04
U106415,Verify Email,2025-05-06
U105693,Visit Landing Page,2025-05-05
U105693,Sign Up,2025-05-05
U105693,Verify Email,2025-05-06
U105693,Complete Onboarding,2025-05-04
U105693,Create First Workflow,2025-05-04
U107401,Visit Landing Page,2025-05-04
U107401,Sign Up,2025-05-04
U107401,Verify Email,2025-05-06
U107401,Complete Onboarding,2025-05-06
U107401,Create First Workflow,2025-05-04
U107401,Invite Teammate,2025-05-06
U101448,Visit Landing Page,2025-05-05
U101448,Sign Up,2025-05-05
U101448,Verify Email,2025-05-07
U101397,Visit Landing Page,2025-05-04
U101397,Sign Up,2025-05-06
U101397,Verify Email,2025-05-07
U101397,Complete Onboarding,2025-05-06
U106129,Visit Landing Page,2025-05-04
U106129,Sign Up,2025-05-05
U106129,Verify Email,2025-05-07
U104169,Visit Landing Page,2025-05-05
U104169,Sign Up,2025-05-05
U104169,Verify Email,2025-05-04
U104169,Complete Onboarding,2025-05-08
U104169,Create First Workflow,2025-05-07
U104169,Invite Teammate,2025-05-07
U104169,Start Trial,2025-05-04
U107891,Visit Landing Page,2025-05-04
U107891,Sign Up,2025-05-05
U105512,Visit Landing Page,2025-05-05
U105512,Sign Up,2025-05-04
U105512,Verify Email,2025-05-04
U105512,Complete Onboarding,2025-05-08
U105449,Visit Landing Page,2025-05-05
U105449,Sign Up,2025-05-06
U105449,Verify Email,2025-05-05
U105449,Complete Onboarding,2025-05-07
U105449,Create First Workflow,2025-05-05
U105449,Invite Teammate,2025-05-08
U105449,Start Trial,2025-05-07
U105449,Subscribe,2025-05-09
U103640,Visit Landing Page,2025-05-04
U103640,Sign Up,2025-05-04
U103640,Verify Email,2025-05-04
U103640,Complete Onboarding,2025-05-04
U103640,Create First Workflow,2025-05-09
U103640,Invite Teammate,2025-05-05
U103640,Start Trial,2025-05-09
U103640,Subscribe,2025-05-10
U107169,Visit Landing Page,2025-05-04
U107169,Sign Up,2025-05-06
U107169,Verify Email,2025-05-07
U103927,Visit Landing Page,2025-05-05
U103927,Sign Up,2025-05-04
U107373,Visit Landing Page,2025-05-05
U107373,Sign Up,2025-05-05
U107373,Verify Email,2025-05-04
U107373,Complete Onboarding,2025-05-05
U100303,Visit Landing Page,2025-05-05
U100303,Sign Up,2025-05-05
U100303,Verify Email,2025-05-06
U101383,Visit Landing Page,2025-05-04
U101383,Sign Up,2025-05-05
U101383,Verify Email,2025-05-04
U107346,Visit Landing Page,2025-05-05
U107346,Sign Up,2025-05-05
U106098,Visit Landing Page,2025-05-04
U106098,Sign Up,2025-05-04
U106098,Verify Email,2025-05-05
U105973,Visit Landing Page,2025-05-05
U105973,Sign Up,2025-05-06
U105973,Verify Email,2025-05-06
U105973,Complete Onboarding,2025-05-04
U105973,Create First Workflow,2025-05-04
U105973,Invite Teammate,2025-05-10
U105973,Start Trial,2025-05-08
U104417,Visit Landing Page,2025-05-04
U104417,Sign Up,2025-05-04
U104417,Verify Email,2025-05-07
U100818,Visit Landing Page,2025-05-04
U100818,Sign Up,2025-05-06
U104477,Visit Landing Page,2025-05-05
U104477,Sign Up,2025-05-04
U104477,Verify Email,2025-05-04
U100690,Visit Landing Page,2025-05-06
U100690,Sign Up,2025-05-06
U108179,Visit Landing Page,2025-05-06
U108179,Sign Up,2025-05-07
U107717,Visit Landing Page,2025-05-05
U107717,Sign Up,2025-05-06
U108174,Visit Landing Page,2025-05-06
U108174,Sign Up,2025-05-06
U105982,Visit Landing Page,2025-05-06
U105982,Sign Up,2025-05-07
U105982,Verify Email,2025-05-05
U105982,Complete Onboarding,2025-05-05
U105982,Create First Workflow,2025-05-08
U103823,Visit Landing Page,2025-05-05
U103823,Sign Up,2025-05-06
U103823,Verify Email,2025-05-08
U103823,Complete Onboarding,2025-05-08
U103823,Create First Workflow,2025-05-05
U101462,Visit Landing Page,2025-05-06
U101462,Sign Up,2025-05-07
U101462,Verify Email,2025-05-08
U101462,Complete Onboarding,2025-05-09
U101462,Create First Workflow,2025-05-08
U101462,Invite Teammate,2025-05-09
U101462,Start Trial,2025-05-05
U104087,Visit Landing Page,2025-05-05
U104087,Sign Up,2025-05-05
U104087,Verify Email,2025-05-07
U104087,Complete Onboarding,2025-05-09
U104087,Create First Workflow,2025-05-08
U104087,Invite Teammate,2025-05-07
U104087,Start Trial,2025-05-08
U102444,Visit Landing Page,2025-05-06
U102444,Sign Up,2025-05-06
U102444,Verify Email,2025-05-05
